Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,edge_source,edge_target,Route_Type_Atlantic,Route_Type_Commodity,Route_Type_Intra-Asia,Route_Type_Pacific,Route_Type_Suez,Transportation_Mode_Air,Transportation_Mode_Sea,Product_Category_Auto Parts,Product_Category_Consumer Electronics,Product_Category_Perishable Foods,Product_Category_Pharmaceuticals,Product_Category_Raw Materials,Product_Category_Semiconductors,Product_Category_Textiles,Delivery_Status_Late,Delivery_Status_On Time,Disruption_Event_Geopolitical Conflict (Route Diversion),Disruption_Event_Port Congestion,Disruption_Event_Severe Weather (Typhoon/Storm),Mitigation_Action_Taken_Expedited Air Freight,Mitigation_Action_Taken_Re-routing,Mitigation_Action_Taken_Standard Shipping
7,8,17,9,0.66,1.9,4.55,9480.92,9519,83,120,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
12,13,16,3,0.3,9.5,2.77,3712.99,5193,37,104,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,9,12,3,0.85,0.1,5.22,5445.66,4906,38,94,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
24,25,38,13,0.89,4.3,3.47,8647.12,5719,90,142,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
18,21,20,0,0.38,2.4,0.68,2251.95,2967,136,152,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
18,20,26,6,0.45,7.0,2.53,5279.16,6068,131,198,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
28,30,40,10,0.25,7.8,3.33,8880.0,8880,49,88,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
18,19,24,5,0.19,8.7,4.48,5215.06,7968,131,198,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
35,36,39,3,0.44,9.0,3.14,6526.08,8240,12,90,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3,5,22,17,0.39,3.7,4.84,122564.64,6680,36,81,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3,4,20,16,0.64,7.3,4.37,124735.78,5762,76,117,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3,5,25,20,0.21,0.1,4.96,102236.76,6401,36,81,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
24,26,36,10,0.41,7.7,3.52,823.44,730,16,65,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
18,19,24,5,0.45,2.7,3.8,7346.57,9212,69,144,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
7,9,16,7,0.5,8.6,1.77,4794.3,5327,38,94,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
24,27,43,16,0.35,8.2,5.21,9877.68,9146,13,66,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
12,14,16,2,0.3,9.4,3.71,1766.41,1647,37,104,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
18,19,26,7,0.42,3.8,3.0,6090.24,7798,136,152,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
18,19,24,5,0.48,1.3,3.64,2563.29,3149,131,198,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
28,30,45,15,0.32,7.7,0.64,1240.8,1175,39,87,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7,9,14,5,0.38,6.8,3.92,6296.94,7605,83,120,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
18,21,27,6,0.52,9.3,3.02,323.76,355,69,144,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
28,31,47,16,0.82,3.2,3.76,3747.74,2574,115,176,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
28,31,43,12,0.62,7.5,3.36,8687.74,4469,19,88,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
24,26,44,18,0.73,1.5,2.77,1328.64,640,90,142,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3,6,22,16,0.64,9.7,2.1,63038.98,2912,36,81,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
3,6,14,8,0.75,0.5,2.58,206814.29,8953,98,123,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3,5,14,9,0.61,1.2,4.41,200576.38,9438,98,123,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2,5,6,1,0.42,3.3,0.99,99458.01,7718,98,123,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
24,26,35,9,0.19,8.5,4.06,7001.95,7355,145,191,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
24,27,44,17,0.17,1.3,6.48,2726.57,1942,89,135,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
18,20,23,3,0.34,4.8,3.43,6577.73,8925,69,144,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
12,15,17,2,0.89,6.8,3.1,1645.02,1055,37,104,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
28,30,45,15,0.39,1.7,4.09,4031.01,3625,86,125,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
7,10,13,3,0.73,9.8,3.15,6029.66,6337,38,94,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
28,30,45,15,0.49,9.1,2.98,1783.23,1496,52,73,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
24,25,39,14,0.78,3.2,3.28,1886.8,1325,16,65,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
12,15,18,3,0.74,2.3,2.98,2622.18,2740,123,193,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
28,30,43,13,0.43,1.6,4.92,8884.3,7766,14,73,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2,3,8,5,0.52,9.3,1.48,22263.52,1614,31,98,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
35,36,38,2,0.36,8.1,5.95,2429.5,3248,0,72,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
18,20,20,0,0.59,9.0,3.94,6114.5,6992,136,152,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
12,13,16,3,0.7,6.5,4.35,440.39,471,37,104,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
24,27,37,10,0.14,2.1,5.05,4076.64,4470,89,135,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
18,19,24,5,0.7,5.0,2.99,7022.7,6885,136,152,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
24,26,36,10,0.72,4.4,2.57,919.17,668,31,65,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
2,4,9,5,0.65,4.3,2.91,140843.09,9406,31,98,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
24,25,39,14,0.47,5.2,3.27,7988.56,6793,31,65,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
12,13,18,5,0.7,2.6,3.81,6898.43,7378,37,104,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
24,27,39,12,0.68,5.9,4.43,5581.63,4153,13,66,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
7,9,14,5,0.32,9.5,1.54,8332.63,7014,7,103,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
35,36,41,5,0.54,3.5,5.36,7809.34,9220,136,158,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
35,36,43,7,0.41,0.8,3.77,6380.81,8228,115,194,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,5,5,0,0.6,0.5,5.18,92405.28,6364,98,123,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
7,9,12,3,0.39,7.8,3.74,1425.8,1865,38,94,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
24,25,38,13,0.55,2.0,3.78,9246.69,7457,31,65,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
12,15,17,2,0.6,9.7,1.25,1291.84,1468,123,193,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
35,38,40,2,0.37,1.1,3.77,5808.73,7709,15,94,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3,5,19,14,0.16,1.5,3.91,107735.23,7036,101,138,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
35,38,37,0,0.86,1.8,4.74,600.5,587,19,84,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
18,21,24,3,0.2,5.7,2.78,109.56,166,136,152,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
35,38,40,2,0.62,8.9,6.59,3291.35,3694,73,120,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,5,18,13,0.42,10.0,4.93,147721.46,7881,36,81,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
12,13,17,4,0.1,7.6,1.91,953.48,1576,123,193,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
12,15,15,0,0.34,1.8,3.03,7115.0,9654,123,193,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
12,14,17,3,0.34,8.6,4.16,5377.89,7297,123,193,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
28,29,43,14,0.57,9.8,3.11,12114.11,9645,92,128,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
24,26,37,11,0.49,7.1,1.97,10354.32,5791,76,135,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
28,31,42,11,0.86,1.2,2.53,12755.14,8572,133,186,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
24,26,41,15,0.57,1.2,2.31,8181.58,6514,82,142,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
35,38,40,2,0.82,2.3,3.36,4162.16,4158,115,194,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
24,27,33,6,0.17,9.9,2.35,8131.97,8688,35,65,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
28,30,40,10,0.87,4.9,3.6,5683.31,3799,104,128,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
24,27,38,11,0.76,0.8,2.5,13256.32,9415,68,136,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2,3,7,4,0.46,4.1,3.49,45074.8,3402,98,123,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
18,20,25,5,0.26,6.3,3.69,3441.78,3311,131,198,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
12,15,17,2,0.44,6.0,3.29,5975.64,7545,37,104,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3,4,23,19,0.77,9.4,2.35,96820.42,4144,44,99,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
28,31,39,8,0.48,8.6,4.4,4775.66,2689,49,88,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
4,7,7,0,0.38,7.8,5.19,12410.79,991,38,94,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
7,8,11,3,0.49,4.8,2.17,6934.76,7757,30,92,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
7,9,17,8,0.76,3.9,3.37,8468.06,8019,10,92,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
18,19,21,2,0.58,6.5,3.47,3141.43,3615,131,198,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3,5,21,16,0.33,9.8,3.33,115957.39,6605,101,138,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
7,8,12,4,0.15,2.1,2.38,5547.65,8771,10,92,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
28,29,42,13,0.32,4.8,3.82,5729.86,5426,115,176,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
24,27,34,7,0.12,5.8,3.94,1241.86,924,16,65,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
35,36,38,2,0.49,2.3,2.93,5886.47,7183,12,90,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,5,5,0,0.61,0.6,5.17,46842.06,3206,83,120,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
24,26,42,16,0.37,9.3,4.06,543.62,496,82,142,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
24,25,39,14,0.86,6.7,1.46,5633.57,2524,16,65,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2,4,6,2,0.37,0.3,4.54,57032.42,4205,83,120,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
3,6,17,11,0.18,7.1,2.86,46618.97,2993,8,86,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
12,15,15,0,0.27,8.4,2.14,1468.94,2103,37,104,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
35,37,41,4,0.74,1.7,3.67,1707.29,1784,15,94,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
24,26,39,13,0.39,0.8,2.4,6776.53,6094,13,66,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
28,30,39,9,0.61,8.3,4.09,1237.76,961,54,101,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3,5,15,10,0.87,7.3,2.26,176515.3,7151,108,130,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
28,31,46,15,0.44,2.1,3.44,5974.27,5186,39,87,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
24,26,34,8,0.55,5.7,1.48,1362.77,1099,13,66,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
7,9,14,5,0.75,3.9,3.2,1174.94,1119,10,92,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7,8,16,8,0.21,3.3,3.22,448.67,618,9,94,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7,9,13,4,0.86,0.0,4.24,3289.97,2948,30,92,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7,8,14,6,0.51,2.3,1.25,4030.41,4853,10,92,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
18,21,24,3,0.63,10.0,4.29,11897.37,8110,69,144,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
12,15,19,4,0.21,9.2,2.52,1354.29,2035,37,104,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
12,13,18,5,0.84,9.5,2.93,7344.08,7257,37,104,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
24,26,38,12,0.67,2.5,2.05,11074.1,8289,13,66,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
12,15,15,0,0.56,9.1,3.85,2267.69,2643,37,104,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,6,22,16,0.6,6.0,3.83,99031.68,4689,36,81,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
18,21,24,3,0.35,10.0,3.01,10068.3,9040,69,144,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
28,30,38,8,0.71,8.8,4.25,7009.63,5124,133,186,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
35,37,38,1,0.56,9.5,4.04,278.85,325,19,84,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
12,14,15,1,0.66,3.2,4.75,7477.47,8190,123,193,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
2,3,7,4,0.81,6.6,1.84,80519.03,4902,98,123,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
7,10,16,6,0.31,1.6,5.18,7729.52,9834,83,120,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
35,37,39,2,0.38,2.2,3.28,6541.06,8618,73,120,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7,8,17,9,0.77,9.3,3.22,9394.45,8846,38,94,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
28,31,41,10,0.2,1.2,3.42,2225.28,2318,49,95,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
28,30,38,8,0.38,2.9,2.05,13305.96,8035,86,125,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
35,37,42,5,0.46,8.4,1.83,6313.19,7862,115,194,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
24,27,42,15,0.44,3.5,3.63,10017.79,8696,31,65,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
24,25,41,16,0.87,5.6,3.54,7132.93,4768,82,142,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
28,31,39,8,0.39,8.3,1.67,6194.96,5571,61,148,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
24,26,41,15,0.27,6.3,3.09,1957.82,1927,2,64,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
7,9,13,4,0.39,0.4,3.7,7535.68,9857,38,90,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
18,19,25,6,0.64,1.0,5.84,8402.13,9315,136,152,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
24,27,36,9,0.68,7.0,4.47,5912.26,4399,35,65,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7,10,11,1,0.2,1.5,4.51,5377.68,8148,83,120,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
7,8,11,3,0.11,1.5,5.03,3491.46,5719,120,194,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,6,13,7,0.22,8.4,5.19,124612.75,7738,36,81,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
35,36,41,5,0.68,8.9,3.37,3981.52,4309,73,120,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
28,29,46,17,0.58,5.4,3.43,8425.82,6666,16,63,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
28,30,44,14,0.58,1.9,1.28,7922.75,6268,133,186,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
35,37,41,4,0.32,5.5,3.92,1279.21,1762,73,120,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
12,14,17,3,0.15,7.0,1.6,233.39,246,123,193,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
35,36,39,3,0.41,9.3,5.92,7229.98,9323,12,90,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,5,4,0,0.86,5.0,3.99,129634.56,7680,83,120,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
3,6,13,7,0.16,1.5,2.17,98333.66,6422,36,81,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3,6,15,9,0.68,7.3,5.36,174125.95,7852,8,86,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
28,29,46,17,0.27,8.7,4.34,9628.64,9477,52,73,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2,5,11,6,0.15,0.0,3.25,45858.78,4028,98,123,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
18,20,26,6,0.73,3.9,4.15,1966.48,1263,136,152,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
3,4,21,17,0.4,3.8,3.03,142499.28,7711,36,81,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
35,36,39,3,0.69,0.1,3.42,9155.58,9850,15,94,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,5,6,1,0.86,6.0,5.5,32813.75,1944,83,120,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
28,31,45,14,0.64,1.6,1.73,1819.74,1387,9,95,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
7,10,12,2,0.73,4.6,3.91,8539.62,8227,120,194,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
12,13,20,7,0.87,3.9,5.44,3242.87,3153,123,193,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
24,26,44,18,0.74,5.8,4.8,1251.41,899,2,64,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
24,25,35,10,0.74,3.1,3.11,13029.12,9360,16,65,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
4,5,7,2,0.57,9.1,4.45,71110.51,4991,38,94,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
18,21,23,2,0.2,3.9,4.74,4941.42,7487,69,144,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,10,12,2,0.89,7.7,5.57,8009.45,7063,9,94,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
18,19,22,3,0.61,1.1,3.5,5439.62,6143,69,144,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
18,19,22,3,0.76,1.9,5.33,1887.6,1950,131,198,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7,9,9,0,0.52,5.2,3.8,8140.97,9738,38,94,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
12,13,19,6,0.72,8.2,3.14,6602.13,6979,123,193,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
18,21,22,1,0.17,8.6,2.68,5585.58,8680,131,198,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
35,38,42,4,0.29,4.9,3.95,2585.42,3644,12,90,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
7,8,18,10,0.38,7.0,5.3,4473.68,3602,7,103,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
18,21,23,2,0.48,7.9,3.75,7407.7,8342,136,152,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
28,31,45,14,0.53,3.8,4.12,9367.28,7653,19,88,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2,3,12,9,0.29,8.2,2.77,86370.28,6763,83,120,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
12,13,20,7,0.36,3.5,3.4,6452.25,8626,123,193,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
28,31,45,14,0.13,7.6,4.69,3826.62,4233,86,125,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
24,26,40,14,0.36,8.0,2.44,7768.32,4760,76,135,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
35,38,38,0,0.68,8.9,1.64,645.88,699,12,90,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
12,15,19,4,0.77,7.9,3.22,651.28,669,123,193,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
12,14,18,4,0.43,4.1,3.32,2752.75,3500,123,193,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
28,29,42,13,0.3,6.9,4.06,3767.92,3623,49,88,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
24,26,36,10,0.43,2.2,5.38,7076.78,6186,16,65,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
4,7,9,2,0.57,8.6,3.54,53400.57,3748,38,94,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
35,38,41,3,0.36,0.0,2.96,4761.77,4244,73,120,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
28,29,38,9,0.48,7.2,3.31,3509.38,2964,52,73,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
2,4,11,7,0.75,2.2,2.78,81687.38,4715,31,98,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
24,26,44,18,0.72,6.1,2.6,5465.47,3972,17,66,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
35,36,43,7,0.33,3.8,3.13,8533.31,7777,19,84,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
