Order_ID,Order_Date,Origin_City,Destination_City,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Route_Type_Atlantic,Route_Type_Commodity,Route_Type_Intra-Asia,Route_Type_Pacific,Route_Type_Suez,Transportation_Mode_Air,Transportation_Mode_Sea,Product_Category_Auto Parts,Product_Category_Consumer Electronics,Product_Category_Perishable Foods,Product_Category_Pharmaceuticals,Product_Category_Raw Materials,Product_Category_Semiconductors,Product_Category_Textiles,Delivery_Status_Late,Delivery_Status_On Time,Disruption_Event_Geopolitical Conflict (Route Diversion),Disruption_Event_Port Congestion,Disruption_Event_Severe Weather (Typhoon/Storm),Mitigation_Action_Taken_Expedited Air Freight,Mitigation_Action_Taken_Re-routing,Mitigation_Action_Taken_Standard Shipping
ORD-DA4BF41B,2025-07-24,"Shanghai, CN","Los Angeles, US",18,19,23,4,0.27,3.8,6.0,7081.27,9293,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-E3E65F28,2024-08-29,"Shanghai, CN","Los Angeles, US",18,21,23,2,0.27,4.6,4.53,1282.44,1683,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
ORD-227DB943,2024-10-21,"Hamburg, DE","New York, US",12,14,14,0,0.19,9.4,1.86,5280.83,5379,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
ORD-1E4C58A3,2025-11-17,"Tokyo, JP","Singapore, SG",7,10,11,1,0.18,8.3,3.91,2630.4,4053,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-8CDC280B,2025-10-11,"Shenzhen, CN","Rotterdam, NL",28,29,48,19,0.22,9.7,2.09,6267.87,6422,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-C4AAF654,2024-11-10,"Shenzhen, CN","Rotterdam, NL",28,31,40,9,0.35,5.5,3.84,10580.23,6531,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-51533E72,2024-06-05,"Mumbai, IN","Felixstowe, UK",24,25,42,17,0.74,8.4,3.9,5896.51,4236,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-69933E0D,2024-05-29,"Shenzhen, CN","Rotterdam, NL",28,30,40,10,0.27,9.4,4.28,8102.59,7975,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-EAA9EC74,2024-05-08,"Shenzhen, CN","Rotterdam, NL",28,29,45,16,0.38,4.3,4.35,8123.23,7358,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-9DF85F9B,2024-01-11,"Santos, BR","Shanghai, CN",4,6,11,5,0.28,1.6,5.3,104613.7,9006,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-6A8ED9D6,2025-12-16,"Tokyo, JP","Singapore, SG",7,8,15,7,0.72,6.8,3.03,7039.19,7441,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-BF12E9F9,2025-03-04,"Santos, BR","Shanghai, CN",35,37,42,5,0.62,8.9,3.66,4931.69,5535,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-7F922C6A,2025-10-07,"Tokyo, JP","Singapore, SG",7,9,9,0,0.57,9.5,4.08,2925.54,3388,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
ORD-0EEA11EA,2025-06-09,"Shanghai, CN","Los Angeles, US",2,4,8,4,0.58,1.5,2.52,3613.3,252,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-24B4E279,2024-12-15,"Mumbai, IN","Felixstowe, UK",24,27,44,17,0.11,6.9,3.54,5308.46,5978,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-1E25DF22,2025-10-24,"Mumbai, IN","Felixstowe, UK",24,25,39,14,0.28,1.5,3.73,3739.65,3652,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-65132F4C,2024-02-07,"Hamburg, DE","New York, US",12,15,18,3,0.19,9.2,1.52,4485.61,4569,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-C1D9832E,2025-08-22,"Santos, BR","Shanghai, CN",35,38,38,0,0.58,9.8,2.87,3156.21,3632,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
ORD-342EE420,2025-08-10,"Shanghai, CN","Los Angeles, US",18,20,28,8,0.84,4.4,4.26,9356.4,8475,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
ORD-7CF9E67E,2024-04-19,"Shanghai, CN","Los Angeles, US",2,3,9,6,0.24,1.5,4.55,56152.47,4990,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-621AD674,2024-10-21,"Santos, BR","Shanghai, CN",35,36,40,4,0.49,6.8,5.16,7214.46,5869,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-723DF9A5,2025-08-05,"Mumbai, IN","Felixstowe, UK",24,26,42,16,0.16,4.1,3.33,6673.25,7191,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-EB0C0B22,2024-05-29,"Shanghai, CN","Los Angeles, US",18,20,23,3,0.3,7.7,3.72,6780.35,9483,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-CB6AF449,2025-02-24,"Shenzhen, CN","Rotterdam, NL",28,31,44,13,0.57,6.6,2.9,6998.43,5572,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-F01D138C,2024-08-19,"Tokyo, JP","Singapore, SG",7,10,15,5,0.25,0.0,3.38,3325.5,4434,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
ORD-72B6F094,2026-01-03,"Mumbai, IN","Felixstowe, UK",24,25,40,15,0.48,6.6,1.96,5420.35,3052,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-D56EE2C6,2024-01-14,"Mumbai, IN","Felixstowe, UK",24,27,39,12,0.46,2.4,2.9,2818.38,2413,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-5A1E6D89,2025-07-12,"Tokyo, JP","Singapore, SG",7,8,13,5,0.72,6.0,3.03,2119.21,1369,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
ORD-9CE86159,2024-06-02,"Hamburg, DE","New York, US",12,13,15,2,0.39,9.5,3.58,868.1,757,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-5B8608F4,2025-02-02,"Mumbai, IN","Felixstowe, UK",24,25,35,10,0.29,4.2,1.7,2080.51,1344,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-2B8436F0,2025-01-15,"Shanghai, CN","Los Angeles, US",18,20,23,3,0.38,9.1,3.65,914.6,1205,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-5CD3B7BF,2025-03-07,"Tokyo, JP","Singapore, SG",7,10,12,2,0.52,3.7,3.81,666.29,797,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-4E408CF4,2024-02-29,"Hamburg, DE","New York, US",2,5,9,4,0.11,7.4,2.57,55735.3,5533,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-E84B8F3F,2025-06-13,"Santos, BR","Shanghai, CN",35,37,40,3,0.43,8.7,3.32,1092.45,926,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-53E1CF0F,2025-11-26,"Tokyo, JP","Singapore, SG",7,8,12,4,0.34,9.3,1.74,4974.01,6749,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-49A4C81B,2025-11-15,"Shanghai, CN","Los Angeles, US",18,21,21,0,0.73,6.4,3.27,6829.87,7178,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
ORD-53D34AF0,2024-07-28,"Hamburg, DE","New York, US",12,14,18,4,0.18,2.2,4.77,1820.45,2805,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-A536D565,2025-05-10,"Tokyo, JP","Singapore, SG",7,10,13,3,0.79,1.4,3.19,4687.2,3174,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-72ADA877,2025-10-04,"Santos, BR","Shanghai, CN",35,36,42,6,0.46,4.4,3.39,6990.11,8705,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-04F911DD,2024-01-26,"Shenzhen, CN","Rotterdam, NL",28,30,38,8,0.68,4.2,2.75,1344.0,1000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-B7577311,2025-05-13,"Mumbai, IN","Felixstowe, UK",3,6,20,14,0.35,6.5,5.62,106403.23,5971,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-5B7E8364,2025-05-09,"Santos, BR","Shanghai, CN",4,7,10,3,0.83,1.5,5.23,118492.74,7135,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-61C88EE2,2024-01-23,"Hamburg, DE","New York, US",12,13,17,4,0.23,1.9,3.39,1345.55,1989,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-721DA124,2024-01-27,"Shanghai, CN","Los Angeles, US",18,21,25,4,0.85,9.2,3.17,9915.53,9745,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-E42BB55C,2025-07-17,"Santos, BR","Shanghai, CN",35,36,40,4,0.75,4.1,3.68,1857.63,1930,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-3D62502F,2024-01-21,"Shanghai, CN","Los Angeles, US",18,21,26,5,0.76,8.7,5.35,3022.1,3122,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-C0BCEC8E,2025-08-06,"Shanghai, CN","Los Angeles, US",2,3,10,7,0.34,7.4,5.01,120773.66,9104,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
ORD-991FD95F,2024-01-28,"Mumbai, IN","Felixstowe, UK",24,27,43,16,0.42,5.8,2.03,2669.6,2350,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-2A815FC8,2024-07-13,"Shenzhen, CN","Rotterdam, NL",28,31,44,13,0.86,2.8,0.86,2784.05,1871,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-E546415C,2025-03-29,"Hamburg, DE","New York, US",2,3,7,4,0.76,3.2,4.07,48906.26,3062,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-17D94767,2024-12-21,"Shenzhen, CN","Rotterdam, NL",28,30,40,10,0.87,8.8,3.18,2945.63,1969,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-7B239527,2024-01-22,"Mumbai, IN","Felixstowe, UK",24,26,39,13,0.83,3.2,3.16,972.1,664,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-6137EE1D,2024-09-15,"Shanghai, CN","Los Angeles, US",18,20,28,8,0.79,4.1,2.48,353.34,329,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
ORD-79C4AE58,2024-03-30,"Mumbai, IN","Felixstowe, UK",24,27,40,13,0.36,0.7,3.81,4320.45,3971,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-1446F61F,2025-10-29,"Hamburg, DE","New York, US",12,14,16,2,0.52,0.3,5.58,3454.35,4132,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-861D9F5D,2024-01-13,"Shanghai, CN","Los Angeles, US",18,20,24,4,0.76,1.2,3.05,4687.06,4842,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-2C2BD679,2025-09-06,"Hamburg, DE","New York, US",12,14,19,5,0.7,3.0,3.81,3997.12,2850,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-90B75E65,2024-06-19,"Tokyo, JP","Singapore, SG",7,9,11,2,0.21,3.6,1.62,1709.66,2569,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-D8EB9D13,2025-04-17,"Mumbai, IN","Felixstowe, UK",24,27,40,13,0.89,2.5,0.4,18309.58,8073,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-7445FD81,2025-01-10,"Mumbai, IN","Felixstowe, UK",24,25,42,17,0.75,4.0,2.4,2203.6,1574,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-48059A53,2025-11-12,"Shenzhen, CN","Rotterdam, NL",28,31,38,7,0.73,2.6,2.85,11366.78,8213,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-19524B22,2024-01-07,"Shenzhen, CN","Rotterdam, NL",3,6,19,13,0.59,6.2,4.6,53078.64,2529,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-4D77A686,2025-05-18,"Mumbai, IN","Felixstowe, UK",24,25,44,19,0.19,9.8,3.48,12026.62,8422,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-CBDBED05,2024-09-16,"Shanghai, CN","Los Angeles, US",18,19,22,3,0.75,0.3,2.23,1421.7,1354,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
ORD-43808618,2024-07-28,"Tokyo, JP","Singapore, SG",7,8,12,4,0.16,1.2,3.63,5169.89,7428,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
ORD-B8240878,2025-06-03,"Mumbai, IN","Felixstowe, UK",24,25,36,11,0.73,7.2,4.69,8625.09,6232,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-0E597561,2024-08-19,"Shenzhen, CN","Rotterdam, NL",28,30,40,10,0.51,1.1,5.28,12022.02,9952,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-D6A4ADA8,2025-10-11,"Santos, BR","Shanghai, CN",35,37,40,3,0.35,8.1,2.21,5098.75,6867,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-9AC4586A,2024-09-08,"Shanghai, CN","Los Angeles, US",18,19,25,6,0.42,0.4,2.9,4960.34,5822,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-2E246CFC,2025-06-17,"Hamburg, DE","New York, US",12,13,19,6,0.13,3.1,2.5,2584.81,4159,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-EB44A81F,2025-07-28,"Tokyo, JP","Singapore, SG",7,9,15,6,0.86,0.4,1.92,10315.19,6162,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
ORD-A29DE094,2025-07-30,"Tokyo, JP","Singapore, SG",7,8,15,7,0.48,1.6,3.3,6114.77,6886,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-2906D4BC,2024-03-02,"Hamburg, DE","New York, US",12,15,18,3,0.44,8.7,3.21,3333.53,4209,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-6B669ADB,2025-11-18,"Santos, BR","Shanghai, CN",35,36,37,1,0.28,5.4,4.7,2685.06,3814,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-3CD0BEA1,2025-11-01,"Shenzhen, CN","Rotterdam, NL",28,31,43,12,0.79,6.4,3.85,9183.42,6413,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-AAAF4C0F,2025-08-02,"Shanghai, CN","Los Angeles, US",2,5,10,5,0.55,9.5,3.11,41293.4,2691,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
ORD-FC7ACA69,2025-05-22,"Tokyo, JP","Singapore, SG",7,9,13,4,0.28,3.1,4.49,6722.5,9549,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-7CDCBF52,2024-11-03,"Tokyo, JP","Singapore, SG",7,8,10,2,0.56,8.5,3.08,460.75,358,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-3AE3E9CF,2024-11-28,"Shenzhen, CN","Rotterdam, NL",3,6,13,7,0.34,0.3,3.32,156308.86,8837,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-CCBF95FF,2024-02-05,"Mumbai, IN","Felixstowe, UK",24,26,36,10,0.88,0.1,4.69,4994.78,3321,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-F661859D,2024-05-06,"Shanghai, CN","Los Angeles, US",18,20,21,1,0.36,8.1,3.75,7830.44,6979,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-1F3F2E75,2025-10-31,"Mumbai, IN","Felixstowe, UK",24,27,40,13,0.28,3.6,3.1,5850.11,5713,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-2AB8D416,2025-03-03,"Tokyo, JP","Singapore, SG",7,9,11,2,0.74,0.3,3.21,2723.62,2846,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-D10FF915,2025-02-05,"Santos, BR","Shanghai, CN",35,37,42,5,0.53,3.5,3.4,6283.48,4978,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-16D7B45F,2025-08-02,"Hamburg, DE","New York, US",12,14,16,2,0.27,3.4,3.87,6678.35,9561,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-BCDC9020,2025-04-17,"Shanghai, CN","Los Angeles, US",18,21,22,1,0.68,2.8,0.91,3738.5,4046,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-AA15FCD2,2025-07-15,"Hamburg, DE","New York, US",2,5,6,1,0.42,1.5,2.74,76597.36,5944,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-3C72A8AC,2024-03-24,"Tokyo, JP","Singapore, SG",7,10,10,0,0.26,7.2,3.25,6358.28,9175,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
ORD-6D251CC2,2024-02-13,"Mumbai, IN","Felixstowe, UK",24,26,35,9,0.37,9.8,2.22,2772.88,2530,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-C06AC334,2024-10-01,"Mumbai, IN","Felixstowe, UK",24,27,44,17,0.16,8.6,0.79,13446.72,9660,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-F0AABBC4,2024-03-13,"Mumbai, IN","Felixstowe, UK",24,27,38,11,0.26,6.9,2.89,7916.83,7854,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-5C071272,2024-07-26,"Shenzhen, CN","Rotterdam, NL",28,30,38,8,0.83,3.6,3.36,11198.14,7649,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-FA04CD75,2025-06-28,"Tokyo, JP","Singapore, SG",7,10,12,2,0.52,3.2,1.69,6084.41,7278,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-70336EEB,2025-09-27,"Mumbai, IN","Felixstowe, UK",24,25,41,16,0.85,2.3,3.42,13851.33,9359,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-09FAB31C,2025-08-25,"Tokyo, JP","Singapore, SG",2,4,7,3,0.68,2.9,2.14,119301.34,7173,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
ORD-21E1FF69,2024-01-28,"Santos, BR","Shanghai, CN",35,36,40,4,0.27,4.4,3.67,2094.1,2998,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-C5954912,2024-10-09,"Shanghai, CN","Los Angeles, US",18,21,23,2,0.86,1.9,3.49,1339.11,1309,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-B7809145,2024-09-17,"Tokyo, JP","Singapore, SG",7,9,13,4,0.71,2.3,4.94,9168.34,8936,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
ORD-BFA08C9D,2025-03-23,"Mumbai, IN","Felixstowe, UK",24,25,41,16,0.39,1.9,1.89,545.45,327,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-79C1B708,2025-07-22,"Tokyo, JP","Singapore, SG",7,9,14,5,0.69,1.7,4.25,553.64,546,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
ORD-AD39FEDD,2024-12-23,"Mumbai, IN","Felixstowe, UK",3,4,21,17,0.35,4.4,1.37,31024.63,1741,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-A5B3B5AE,2025-07-22,"Shenzhen, CN","Rotterdam, NL",28,31,43,12,0.65,0.0,2.55,7411.81,5615,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-40BACCDD,2024-07-14,"Tokyo, JP","Singapore, SG",7,10,17,7,0.7,8.2,5.63,3679.14,3607,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
ORD-22515C28,2025-09-14,"Hamburg, DE","New York, US",12,14,17,3,0.6,7.2,2.38,10566.6,8005,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-7B6FBA1D,2024-11-10,"Mumbai, IN","Felixstowe, UK",24,25,38,13,0.68,3.1,5.81,3612.67,2688,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-60F1E11B,2025-07-31,"Shenzhen, CN","Rotterdam, NL",28,30,42,12,0.17,2.0,0.19,9262.66,9896,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-686949B4,2024-12-03,"Shenzhen, CN","Rotterdam, NL",28,29,46,17,0.63,9.8,4.94,1129.26,866,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-B54D4B90,2025-03-06,"Tokyo, JP","Singapore, SG",7,10,14,4,0.3,6.7,4.53,5070.06,7091,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-8AA22A08,2024-12-01,"Mumbai, IN","Felixstowe, UK",3,4,19,15,0.32,7.7,1.67,51365.95,2948,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-0A0642F0,2025-01-09,"Mumbai, IN","Felixstowe, UK",24,26,39,13,0.89,9.7,2.89,10649.02,7043,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-17F53D6A,2025-12-04,"Mumbai, IN","Felixstowe, UK",24,25,34,9,0.86,1.6,4.18,6257.04,4205,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-C4FEC1B3,2024-08-01,"Mumbai, IN","Felixstowe, UK",24,27,44,17,0.17,4.7,1.27,3931.2,4200,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-28AE570B,2024-04-07,"Shenzhen, CN","Rotterdam, NL",3,6,22,16,0.13,8.0,2.49,72238.18,4843,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-31E7BBE8,2024-05-03,"Hamburg, DE","New York, US",12,14,18,4,0.33,10.0,3.15,1982.72,1807,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-7F54FD9F,2024-07-11,"Santos, BR","Shanghai, CN",35,38,39,1,0.13,6.9,3.84,1942.18,3125,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-715793DD,2024-08-12,"Tokyo, JP","Singapore, SG",7,10,17,7,0.75,4.0,5.67,7581.0,7220,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
ORD-BAD857C0,2024-01-19,"Hamburg, DE","New York, US",12,13,18,5,0.48,8.0,2.47,2113.96,2597,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-9300FDD3,2024-07-31,"Shanghai, CN","Los Angeles, US",18,20,23,3,0.65,9.6,5.09,12257.19,8254,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
ORD-A40FE70E,2024-12-21,"Hamburg, DE","New York, US",12,13,15,2,0.34,1.5,4.3,4985.81,6765,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-2FA791A8,2025-02-12,"Shanghai, CN","Los Angeles, US",18,21,24,3,0.62,0.4,2.4,4446.09,4990,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-77C79286,2025-06-24,"Tokyo, JP","Singapore, SG",7,10,12,2,0.44,2.0,3.91,7822.58,9877,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-97892B06,2024-08-26,"Tokyo, JP","Singapore, SG",7,8,17,9,0.67,0.7,2.82,2377.75,1582,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
ORD-B15FB027,2025-01-02,"Shenzhen, CN","Rotterdam, NL",28,31,45,14,0.12,7.9,0.93,5783.68,6455,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-351B5EFB,2024-09-07,"Tokyo, JP","Singapore, SG",7,10,12,2,0.2,8.5,4.28,5441.76,7558,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
ORD-D2E83D87,2025-02-19,"Shanghai, CN","Los Angeles, US",18,19,21,2,0.28,8.3,3.36,5539.78,7869,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
